nohup: ignoring input
Processing...
408
[3.]
[Data(edge_index=[2, 15], x=[7, 5], y=[1]), Data(edge_index=[2, 29], x=[11, 5], y=[1]), Data(edge_index=[2, 41], x=[11, 5], y=[1]), Data(edge_index=[2, 49], x=[9, 5], y=[1]), Data(edge_index=[2, 50], x=[9, 5], y=[1]), Data(edge_index=[2, 64], x=[23, 5], y=[1]), Data(edge_index=[2, 96], x=[73, 5], y=[1]), Data(edge_index=[2, 118], x=[35, 5], y=[1]), Data(edge_index=[2, 122], x=[72, 5], y=[1]), Data(edge_index=[2, 149], x=[53, 5], y=[1]), Data(edge_index=[2, 180], x=[30, 5], y=[1]), Data(edge_index=[2, 238], x=[87, 5], y=[1]), Data(edge_index=[2, 312], x=[59, 5], y=[1]), Data(edge_index=[2, 287], x=[62, 5], y=[1]), Data(edge_index=[2, 291], x=[54, 5], y=[1]), Data(edge_index=[2, 306], x=[102, 5], y=[1]), Data(edge_index=[2, 928], x=[80, 5], y=[1]), Data(edge_index=[2, 458], x=[352, 5], y=[1]), Data(edge_index=[2, 479], x=[136, 5], y=[1]), Data(edge_index=[2, 572], x=[207, 5], y=[1]), Data(edge_index=[2, 645], x=[311, 5], y=[1]), Data(edge_index=[2, 708], x=[100, 5], y=[1]), Data(edge_index=[2, 796], x=[200, 5], y=[1]), Data(edge_index=[2, 870], x=[120, 5], y=[1]), Data(edge_index=[2, 992], x=[104, 5], y=[1]), Data(edge_index=[2, 1069], x=[183, 5], y=[1]), Data(edge_index=[2, 1041], x=[638, 5], y=[1]), Data(edge_index=[2, 1120], x=[200, 5], y=[1]), Data(edge_index=[2, 1120], x=[200, 5], y=[1]), Data(edge_index=[2, 1128], x=[238, 5], y=[1]), Data(edge_index=[2, 1384], x=[301, 5], y=[1]), Data(edge_index=[2, 1317], x=[528, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1544], x=[430, 5], y=[1]), Data(edge_index=[2, 1614], x=[430, 5], y=[1]), Data(edge_index=[2, 1633], x=[682, 5], y=[1]), Data(edge_index=[2, 1633], x=[682, 5], y=[1]), Data(edge_index=[2, 1746], x=[90, 5], y=[1]), Data(edge_index=[2, 1859], x=[496, 5], y=[1]), Data(edge_index=[2, 1910], x=[479, 5], y=[1]), Data(edge_index=[2, 2192], x=[512, 5], y=[1]), Data(edge_index=[2, 2646], x=[680, 5], y=[1]), Data(edge_index=[2, 3762], x=[240, 5], y=[1]), Data(edge_index=[2, 2345], x=[297, 5], y=[1]), Data(edge_index=[2, 2400], x=[600, 5], y=[1]), Data(edge_index=[2, 2417], x=[367, 5], y=[1]), Data(edge_index=[2, 2646], x=[680, 5], y=[1]), Data(edge_index=[2, 2480], x=[512, 5], y=[1]), Data(edge_index=[2, 2500], x=[512, 5], y=[1]), Data(edge_index=[2, 2500], x=[512, 5], y=[1]), Data(edge_index=[2, 2580], x=[450, 5], y=[1]), Data(edge_index=[2, 2636], x=[500, 5], y=[1]), Data(edge_index=[2, 2659], x=[180, 5], y=[1]), Data(edge_index=[2, 2779], x=[415, 5], y=[1]), Data(edge_index=[2, 2860], x=[400, 5], y=[1]), Data(edge_index=[2, 2881], x=[1182, 5], y=[1]), Data(edge_index=[2, 3068], x=[363, 5], y=[1]), Data(edge_index=[2, 3155], x=[300, 5], y=[1]), Data(edge_index=[2, 3276], x=[822, 5], y=[1]), Data(edge_index=[2, 3279], x=[363, 5], y=[1]), Data(edge_index=[2, 3354], x=[882, 5], y=[1]), Data(edge_index=[2, 5399], x=[1157, 5], y=[1]), Data(edge_index=[2, 3786], x=[1104, 5], y=[1]), Data(edge_index=[2, 4710], x=[434, 5], y=[1]), Data(edge_index=[2, 4285], x=[541, 5], y=[1]), Data(edge_index=[2, 4352], x=[216, 5], y=[1]), Data(edge_index=[2, 4534], x=[822, 5], y=[1]), Data(edge_index=[2, 4640], x=[800, 5], y=[1]), Data(edge_index=[2, 4681], x=[961, 5], y=[1]), Data(edge_index=[2, 4681], x=[961, 5], y=[1]), Data(edge_index=[2, 4681], x=[961, 5], y=[1]), Data(edge_index=[2, 4726], x=[822, 5], y=[1]), Data(edge_index=[2, 4919], x=[1059, 5], y=[1]), Data(edge_index=[2, 5007], x=[2028, 5], y=[1]), Data(edge_index=[2, 5184], x=[2000, 5], y=[1]), Data(edge_index=[2, 5632], x=[968, 5], y=[1]), Data(edge_index=[2, 5860], x=[1220, 5], y=[1]), Data(edge_index=[2, 5888], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 5892], x=[1220, 5], y=[1]), Data(edge_index=[2, 7327], x=[317, 5], y=[1]), Data(edge_index=[2, 7327], x=[317, 5], y=[1]), Data(edge_index=[2, 6110], x=[1484, 5], y=[1]), Data(edge_index=[2, 7327], x=[317, 5], y=[1]), Data(edge_index=[2, 7382], x=[1220, 5], y=[1]), Data(edge_index=[2, 7514], x=[782, 5], y=[1]), Data(edge_index=[2, 7996], x=[2000, 5], y=[1]), Data(edge_index=[2, 8965], x=[4772, 5], y=[1]), Data(edge_index=[2, 9000], x=[3001, 5], y=[1]), Data(edge_index=[2, 9927], x=[4028, 5], y=[1]), Data(edge_index=[2, 10114], x=[2048, 5], y=[1]), Data(edge_index=[2, 10261], x=[4182, 5], y=[1]), Data(edge_index=[2, 10261], x=[4182, 5], y=[1]), Data(edge_index=[2, 10685], x=[791, 5], y=[1]), Data(edge_index=[2, 11003], x=[1015, 5], y=[1]), Data(edge_index=[2, 11097], x=[1813, 5], y=[1]), Data(edge_index=[2, 11156], x=[1813, 5], y=[1]), Data(edge_index=[2, 11232], x=[1813, 5], y=[1]), Data(edge_index=[2, 11245], x=[1813, 5], y=[1]), Data(edge_index=[2, 11245], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11246], x=[1813, 5], y=[1]), Data(edge_index=[2, 11766], x=[903, 5], y=[1]), Data(edge_index=[2, 21216], x=[3083, 5], y=[1]), Data(edge_index=[2, 12926], x=[1879, 5], y=[1]), Data(edge_index=[2, 13585], x=[364, 5], y=[1]), Data(edge_index=[2, 16150], x=[9664, 5], y=[1]), Data(edge_index=[2, 17088], x=[480, 5], y=[1]), Data(edge_index=[2, 17088], x=[480, 5], y=[1]), Data(edge_index=[2, 19635], x=[2880, 5], y=[1]), Data(edge_index=[2, 19635], x=[2880, 5], y=[1]), Data(edge_index=[2, 18246], x=[2909, 5], y=[1]), Data(edge_index=[2, 18447], x=[2053, 5], y=[1]), Data(edge_index=[2, 19144], x=[656, 5], y=[1]), Data(edge_index=[2, 19025], x=[1490, 5], y=[1]), Data(edge_index=[2, 23884], x=[4960, 5], y=[1]), Data(edge_index=[2, 20033], x=[5005, 5], y=[1]), Data(edge_index=[2, 27576], x=[3008, 5], y=[1]), Data(edge_index=[2, 20777], x=[6301, 5], y=[1]), Data(edge_index=[2, 20793], x=[3312, 5], y=[1]), Data(edge_index=[2, 20841], x=[3169, 5], y=[1]), Data(edge_index=[2, 20841], x=[3169, 5], y=[1]), Data(edge_index=[2, 23752], x=[5308, 5], y=[1]), Data(edge_index=[2, 23754], x=[2870, 5], y=[1]), Data(edge_index=[2, 25674], x=[2548, 5], y=[1]), Data(edge_index=[2, 26013], x=[8114, 5], y=[1]), Data(edge_index=[2, 26439], x=[6691, 5], y=[1]), Data(edge_index=[2, 28462], x=[7500, 5], y=[1]), Data(edge_index=[2, 56196], x=[6747, 5], y=[1]), Data(edge_index=[2, 29600], x=[5000, 5], y=[1]), Data(edge_index=[2, 30482], x=[4908, 5], y=[1]), Data(edge_index=[2, 31525], x=[8717, 5], y=[1]), Data(edge_index=[2, 32282], x=[1182, 5], y=[1]), Data(edge_index=[2, 32747], x=[1182, 5], y=[1])]
/data/lsl_data/pytorch_geometric/data/Classorder/processed/train.pt
Done!
Epoch: 000, Loss: 25.6894, total_correct: 23.0,total_examples: 68.0,accuracy: 0.3382Train_accuracy: 0.3137
Epoch: 010, Loss: 7.5713, total_correct: 43.0,total_examples: 68.0,accuracy: 0.6324Train_accuracy: 0.6618
Epoch: 020, Loss: 4.4370, total_correct: 44.0,total_examples: 68.0,accuracy: 0.6471Train_accuracy: 0.6814
Epoch: 030, Loss: 3.8699, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.7010
Epoch: 040, Loss: 2.9136, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.7206
Epoch: 050, Loss: 2.0601, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7157
Epoch: 060, Loss: 1.7150, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.7059
Epoch: 070, Loss: 1.5284, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.7108
Epoch: 080, Loss: 1.1346, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.7255
Epoch: 090, Loss: 1.6001, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7108
Epoch: 100, Loss: 1.2545, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7255
Epoch: 110, Loss: 1.0331, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7255
Epoch: 120, Loss: 0.9882, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7402
Epoch: 130, Loss: 1.0864, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7353
Epoch: 140, Loss: 0.9150, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7157
Epoch: 150, Loss: 1.0177, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.7402
Epoch: 160, Loss: 0.8321, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7304
Epoch: 170, Loss: 0.8781, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7402
Epoch: 180, Loss: 0.7190, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.7157
Epoch: 190, Loss: 0.7202, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7206
Epoch: 200, Loss: 0.6822, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7402
Epoch: 210, Loss: 0.6819, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.7451
Epoch: 220, Loss: 0.6516, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7843
Epoch: 230, Loss: 0.6124, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.7500
Epoch: 240, Loss: 0.6072, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.7598
Epoch: 250, Loss: 0.6514, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.7745
Epoch: 260, Loss: 0.6775, total_correct: 44.0,total_examples: 68.0,accuracy: 0.6471Train_accuracy: 0.7941
Epoch: 270, Loss: 0.5912, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8088
Epoch: 280, Loss: 0.6208, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.7892
Epoch: 290, Loss: 0.5713, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.8088
Epoch: 300, Loss: 0.6249, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8039
Epoch: 310, Loss: 0.5324, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.7892
Epoch: 320, Loss: 0.5727, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.8039
Epoch: 330, Loss: 0.5350, total_correct: 46.0,total_examples: 68.0,accuracy: 0.6765Train_accuracy: 0.8235
Epoch: 340, Loss: 0.4775, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.8284
Epoch: 350, Loss: 0.5017, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.8333
Epoch: 360, Loss: 0.5336, total_correct: 47.0,total_examples: 68.0,accuracy: 0.6912Train_accuracy: 0.8431
Epoch: 370, Loss: 0.5248, total_correct: 45.0,total_examples: 68.0,accuracy: 0.6618Train_accuracy: 0.8333
Epoch: 380, Loss: 0.5319, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.8284
Epoch: 390, Loss: 0.4642, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.8529
Epoch: 400, Loss: 0.4208, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8578
Epoch: 410, Loss: 0.4397, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.8480
Epoch: 420, Loss: 0.4095, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.8627
Epoch: 430, Loss: 0.4719, total_correct: 43.0,total_examples: 68.0,accuracy: 0.6324Train_accuracy: 0.8480
Epoch: 440, Loss: 0.3633, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.8529
Epoch: 450, Loss: 0.4229, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8676
Epoch: 460, Loss: 0.3306, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8725
Epoch: 470, Loss: 0.3696, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8775
Epoch: 480, Loss: 0.3360, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.8725
Epoch: 490, Loss: 0.3145, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.8824
Epoch: 500, Loss: 0.3248, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.8873
Epoch: 510, Loss: 0.3537, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.8775
Epoch: 520, Loss: 0.3085, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.8971
Epoch: 530, Loss: 0.3191, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.8971
Epoch: 540, Loss: 0.3177, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.8775
Epoch: 550, Loss: 0.3235, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9118
Epoch: 560, Loss: 0.3326, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.9069
Epoch: 570, Loss: 0.3032, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9020
Epoch: 580, Loss: 0.2987, total_correct: 53.0,total_examples: 68.0,accuracy: 0.7794Train_accuracy: 0.9118
Epoch: 590, Loss: 0.2654, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9069
Epoch: 600, Loss: 0.2575, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9069
Epoch: 610, Loss: 0.2415, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9167
Epoch: 620, Loss: 0.4701, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9118
Epoch: 630, Loss: 0.2675, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9363
Epoch: 640, Loss: 0.2613, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9265
Epoch: 650, Loss: 0.3008, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9167
Epoch: 660, Loss: 0.2514, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9216
Epoch: 670, Loss: 0.2883, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9216
Epoch: 680, Loss: 0.2430, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.9167
Epoch: 690, Loss: 0.2380, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9216
Epoch: 700, Loss: 0.2129, total_correct: 54.0,total_examples: 68.0,accuracy: 0.7941Train_accuracy: 0.9118
Epoch: 710, Loss: 0.2520, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9363
Epoch: 720, Loss: 0.2055, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9216
Epoch: 730, Loss: 0.2171, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9167
Epoch: 740, Loss: 0.2433, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.8971
Epoch: 750, Loss: 0.3279, total_correct: 53.0,total_examples: 68.0,accuracy: 0.7794Train_accuracy: 0.9167
Epoch: 760, Loss: 0.2005, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9265
Epoch: 770, Loss: 0.1895, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9314
Epoch: 780, Loss: 0.1784, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9412
Epoch: 790, Loss: 0.2143, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9216
Epoch: 800, Loss: 0.1989, total_correct: 53.0,total_examples: 68.0,accuracy: 0.7794Train_accuracy: 0.9314
Epoch: 810, Loss: 0.2118, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9069
Epoch: 820, Loss: 0.1920, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9412
Epoch: 830, Loss: 0.2282, total_correct: 53.0,total_examples: 68.0,accuracy: 0.7794Train_accuracy: 0.9412
Epoch: 840, Loss: 0.1977, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9314
Epoch: 850, Loss: 0.1702, total_correct: 48.0,total_examples: 68.0,accuracy: 0.7059Train_accuracy: 0.9314
Epoch: 860, Loss: 0.2411, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9265
Epoch: 870, Loss: 0.2539, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9314
Epoch: 880, Loss: 0.1782, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9363
Epoch: 890, Loss: 0.1924, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9216
Epoch: 900, Loss: 0.2183, total_correct: 52.0,total_examples: 68.0,accuracy: 0.7647Train_accuracy: 0.9314
Epoch: 910, Loss: 0.1642, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.9412
Epoch: 920, Loss: 0.2222, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9412
Epoch: 930, Loss: 0.1871, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9216
Epoch: 940, Loss: 0.1547, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9510
Epoch: 950, Loss: 0.1361, total_correct: 51.0,total_examples: 68.0,accuracy: 0.7500Train_accuracy: 0.9314
Epoch: 960, Loss: 0.1186, total_correct: 49.0,total_examples: 68.0,accuracy: 0.7206Train_accuracy: 0.9461
Epoch: 970, Loss: 0.1783, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9314
Epoch: 980, Loss: 0.1245, total_correct: 50.0,total_examples: 68.0,accuracy: 0.7353Train_accuracy: 0.9461
